POP_ID,WTRSHD_FID,psfstreamID,MatchType,WSD_ID_50K,StreamOrder
41208,1965,5785,1,34196,4
41212,1987,6520,4,34556,3
41216,1987,6374,4,34556,3
41220,1987,7680,4,34810,3
41222,1987,6522,4,34810,3
41240,1989,7674,4,34315,3
41242,1989,6517,4,34315,3
41246,1989,6368,4,34315,3
41252,1967,6537,4,34487,4
41262,1989,7098,4,,3
41266,1989,6438,4,,3
41270,1968,7846,5,34276,4
41272,1968,7041,4,34276,4
41276,1968,6332,4,34276,4
41280,1970,7879,4,34091,4
41282,1970,7082,4,34091,4
41284,1970,7387,4,34091,4
41284,1970,7647,4,34091,4
41286,1970,6417,4,34091,4
41288,1970,5850,4,34091,4
41290,1971,7892,4,34089,4
41292,1971,7105,4,34089,4
41294,1971,7400,4,34089,4
41296,1971,6341,4,34089,4
41298,1971,5862,4,34089,4
41302,1972,7054,1,34043,4
41304,1972,7367,1,34043,4
41306,1972,6375,1,34043,4
41308,1972,5834,1,34043,4
41310,1973,7859,1,33954,4
41312,1973,7056,1,33954,4
41314,1973,7369,1,33954,4
41316,1973,6378,1,33954,4
41318,1973,5835,1,33954,4
41320,1992,7823,4,33867,3
41322,1992,7014,4,33867,3
41324,1992,7343,4,33867,3
41324,1992,7619,4,33867,3
41326,1992,6305,4,33867,3
41328,1992,5818,4,33867,3
41332,1975,7005,4,34251,5
41336,1975,6290,4,34251,5
41340,4404,7694,1,32605,6
41342,4404,7045,1,32605,6
41343,4404,7045,1,32605,6
41344,4404,7362,1,32605,6
41344,4404,7632,1,32605,6
41346,4404,6358,1,32605,6
41348,4404,5831,1,32605,6
41360,4422,7695,4,32971,5
41361,4422,7083,4,32971,5
41362,4422,7649,4,32971,5
41363,4422,6419,4,32971,5
41364,4422,5851,4,32971,5
41365,4413,7696,4,32837,5
41367,4413,7087,4,32837,5
41369,4413,7654,4,32837,5
41373,4413,5854,4,32837,5
41375,4424,7876,4,33496,5
41377,4424,7078,4,33496,5
41379,4424,7384,4,33496,5
41381,4424,6411,4,33496,5
41383,4424,5848,4,33496,5
41385,4426,7866,4,33639,4
41387,4426,7064,4,33639,4
41389,4426,7377,4,33639,4
41389,4426,7640,4,33639,4
41391,4426,6391,4,33639,4
41393,4426,5842,4,33639,4
41395,4444,7854,1,33783,3
41397,4444,7048,1,33783,3
41401,4444,6362,1,33783,3
41405,4444,7837,4,33630,3
41407,4444,7026,4,33630,3
41409,4444,7352,5,33630,3
41411,4444,6315,4,33630,3
41413,4444,5825,4,33630,3
41415,4427,7902,4,33260,5
41417,4427,7115,4,33260,5
41419,4427,7410,4,33260,5
41419,4427,7602,4,33260,5
41421,4427,6474,4,33260,5
41423,4427,5867,4,33260,5
41430,4429,7836,1,32990,5
41432,4429,7025,1,32990,5
41434,4429,7351,1,32990,5
41434,4429,7625,1,32990,5
41436,4429,6313,1,32990,5
41438,4429,5824,1,32990,5
41440,4445,7825,4,33045,2
41442,4445,7017,4,33045,2
41444,4445,7344,4,33045,2
41444,4445,7621,4,33045,2
41446,4445,6450,4,33045,2
41448,4445,5820,4,33045,2
41450,4432,7895,4,33113,4
41452,4432,7110,4,33113,4
41454,4432,7404,4,33113,4
41454,4432,7597,4,33113,4
41456,4432,6350,4,33113,4
41458,4432,5863,4,33113,4
41460,4446,7667,4,33416,4
41462,4446,7031,4,33416,4
41464,4446,7354,4,33416,4
41464,4446,7627,4,33416,4
41466,4446,6321,4,33416,4
41468,4446,5826,4,33416,4
41470,4446,7856,4,33522,4
41472,4446,7052,4,33522,4
41474,4446,7366,4,33522,4
41476,4446,6371,4,33522,4
41478,4446,5833,4,33522,4
41480,4433,7906,4,33250,4
41482,4433,7117,4,33250,4
41484,4433,7413,4,33250,4
41484,4433,7605,4,33250,4
41486,4433,6478,4,33250,4
41488,4433,5868,4,33250,4
41490,4434,7867,4,32761,6
41492,4434,7065,4,32761,6
41494,4434,7378,4,32761,6
41494,4434,7641,4,32761,6
41496,4434,6394,4,32761,6
41498,4434,5843,4,32761,6
41502,4435,7093,4,32966,5
41506,4435,6432,4,32966,5
41510,4436,7898,4,32487,5
41512,4436,7111,4,32487,5
41514,4436,7406,4,32487,5
41514,4436,7599,4,32487,5
41516,4436,6470,4,32487,5
41518,4436,5864,4,32487,5
41520,4457,7821,4,33227,4
41522,4457,7011,4,33227,4
41526,4457,6300,4,33227,4
41530,4458,7864,1,33472,4
41532,4458,7062,1,33472,4
41534,4458,7375,1,33472,4
41536,4458,6385,1,33472,4
41538,4458,5841,1,33472,4
41540,4459,7875,4,33678,3
41542,4459,7076,4,33678,3
41544,4459,7383,4,33678,3
41546,4459,6409,4,33678,3
41548,4459,5847,4,33678,3
41550,4459,7841,4,,3
41552,4459,7030,4,,3
41556,4459,6320,4,,3
41560,4450,7816,4,33731,4
41562,4450,7008,4,33731,4
41564,4450,7614,4,33731,4
41566,4450,6294,4,33731,4
41581,4452,6393,4,33453,4
41605,4456,7852,4,33239,3
41607,4456,7046,4,33239,3
41611,4456,6360,4,33239,3
41617,4456,7090,4,33192,3
41619,4456,7394,4,33192,3
41621,4456,6428,4,33192,3
41623,4456,5856,4,33192,3
41627,4456,7003,4,,3
41629,4456,7335,4,,3
41629,4456,7611,4,,3
41631,4456,6311,4,,3
41635,4457,7822,1,33196,4
41637,4457,7013,1,33196,4
41639,4457,7342,1,33196,4
41639,4457,7618,1,33196,4
41641,4457,6302,1,33196,4
41643,4457,5817,1,33196,4
41645,4448,7870,4,,3
41647,4448,7069,4,,3
41651,4448,6400,4,,3
41661,4448,6317,4,,3
41665,4438,7814,4,32844,4
41667,4438,7006,4,32844,4
41669,4438,7338,4,32844,4
41671,4438,6291,4,32844,4
41675,4439,7869,4,32677,4
41677,4439,7068,4,32677,4
41679,4439,7379,4,32677,4
41679,4439,7642,4,32677,4
41681,4439,6399,4,32677,4
41683,4439,5844,4,32677,4
41687,4439,7009,4,,4
41691,4439,6298,4,,4
41697,4439,7044,4,,4
41701,4439,6356,4,,4
41705,4440,7915,4,31602,5
41707,4440,7126,4,31602,5
41709,4440,7418,4,31602,5
41709,4440,7609,4,31602,5
41711,4440,6494,4,31602,5
41713,4440,5869,4,31602,5
41717,15650,7038,4,32685,3
41719,15650,7357,4,32685,3
41721,15650,6329,4,32685,3
41725,15650,7874,4,32630,3
41727,15650,7075,4,32630,3
41729,15650,7382,4,32630,3
41731,15650,6407,4,32630,3
41733,15650,5846,4,32630,3
41735,15632,7847,4,32312,4
41737,15632,7042,4,32312,4
41739,15632,7360,4,32312,4
41739,15632,7630,4,32312,4
41741,15632,6352,4,32312,4
41743,15632,5830,4,32312,4
41745,15651,7830,4,32647,4
41747,15651,7021,4,32647,4
41749,15651,7348,4,32647,4
41749,15651,7623,4,32647,4
41751,15651,6459,4,32647,4
41753,15651,5822,4,32647,4
41755,15651,7705,4,32881,4
41757,15651,7092,4,32881,4
41759,15651,7395,4,32881,4
41759,15651,7657,4,32881,4
41761,15651,6431,4,32881,4
41763,15651,5857,4,32881,4
41765,15652,7853,4,32765,4
41767,15652,7047,4,32765,4
41769,15652,7364,4,32765,4
41771,15652,6361,4,32765,4
41773,15652,5832,4,32765,4
41775,15652,7845,4,32790,4
41777,15652,7040,4,32790,4
41779,15652,7359,4,32790,4
41779,15652,7629,4,32790,4
41781,15652,6331,4,32790,4
41783,15652,5829,4,32790,4
41785,15652,7900,4,32831,4
41787,15652,7113,4,32831,4
41789,15652,7408,4,32831,4
41791,15652,6472,4,32831,4
41793,15652,5866,4,32831,4
41797,15653,7096,4,32892,4
41801,15653,6436,4,32892,4
41803,15653,5858,4,32892,4
41805,15653,7861,4,32758,4
41807,15653,7059,4,32758,4
41809,15653,7372,4,32758,4
41811,15653,6382,4,32758,4
41813,15653,5838,4,32758,4
41815,15653,7824,5,32636,4
41817,15653,7015,4,32636,4
41819,15653,7620,5,32636,4
41821,15653,6306,4,32636,4
41823,15653,5819,4,32636,4
41825,15634,7883,4,32610,4
41827,15634,7085,4,32610,4
41829,15634,7390,4,32610,4
41829,15634,7651,4,32610,4
41831,15634,6422,4,32610,4
41833,15634,5852,4,32610,4
41835,15654,7811,4,32351,3
41837,15654,7002,4,32351,3
41839,15654,7334,4,32351,3
41839,15654,7610,4,32351,3
41841,15654,6309,4,32351,3
41843,15654,5813,4,32351,3
41851,15654,6344,4,32275,3
41855,15635,7860,4,32038,5
41857,15635,7058,4,32038,5
41859,15635,7371,4,32038,5
41859,15635,7637,4,32038,5
41861,15635,6381,4,32038,5
41863,15635,5837,4,32038,5
41865,15637,7812,4,31712,5
41867,15637,7004,4,31712,5
41869,15637,7336,4,31712,5
41869,15637,7612,4,31712,5
41871,15637,6288,4,31712,5
41873,15637,5814,4,31712,5
41875,15640,7899,4,30840,6
41877,15640,7112,4,30840,6
41879,15640,7407,4,30840,6
41879,15640,7600,4,30840,6
41881,15640,6471,4,30840,6
41883,15640,5865,4,30840,6
41887,15641,7104,4,31473,4
41891,15641,6340,4,31473,4
41893,15641,5861,5,31473,4
41896,4577,9274,4,,3
41897,4577,9484,4,,3
41898,4577,9090,4,,3
41901,4483,9275,4,,4
41902,4483,9485,4,,4
41902,4483,9620,4,,4
41903,4483,9091,4,,4
41906,4484,9276,4,14896,5
41907,4484,9486,4,14896,5
41907,4484,9621,4,14896,5
41908,4484,9092,4,14896,5
41911,4485,9277,4,14386,5
41912,4485,9487,4,14386,5
41926,4488,9280,4,13690,1
41927,4488,9490,4,13690,1
41927,4488,9624,4,13690,1
41928,4488,9095,4,13690,1
41936,10720,9281,4,,4
41937,10720,9492,4,,4
41937,10720,9625,4,,4
41938,10720,9042,4,,4
41941,10721,9282,4,16661,4
41942,10721,9493,4,16661,4
41942,10721,9626,4,16661,4
41943,10721,9043,4,16661,4
41946,10721,9283,4,,4
41947,10721,9494,4,,4
41948,10721,9044,4,,4
41951,4569,9284,4,,4
41952,4569,9495,4,,4
41952,4569,9627,4,,4
41953,4569,9045,4,,4
41958,4569,9046,4,,4
41965,10694,9662,4,16654,5
41966,10694,9161,4,16654,5
41967,10694,9382,4,16654,5
41967,10694,9545,4,16654,5
41968,10694,9047,4,16654,5
41969,10694,8939,4,16654,5
41971,10722,9162,4,,4
41972,10722,9383,4,,4
41973,10722,9048,4,,4
41981,10722,9164,4,,4
41982,10722,9385,4,,4
41983,10722,9050,4,,4
41986,10722,9165,4,,4
41987,10722,9386,4,,4
41988,10722,9051,4,,4
41991,10722,9166,4,,4
41992,10722,9387,4,,4
41992,10722,9547,4,,4
41993,10722,9052,4,,4
42001,10722,9350,4,16182,4
42002,10722,9389,4,16182,4
42002,10722,9548,4,16182,4
42003,10722,8949,4,16182,4
42006,10722,9351,4,,4
42011,10732,9167,4,17537,5
42012,10732,9390,4,17537,5
42012,10732,9549,4,17537,5
42013,10732,8950,4,17537,5
42016,10735,9168,4,,4
42017,10735,9391,4,,4
42018,10735,8951,4,,4
42021,10733,9169,4,,3
42022,10733,9392,4,,3
42023,10733,8952,4,,3
42025,10731,9658,4,17238,5
42026,10731,9170,4,17238,5
42027,10731,9393,4,17238,5
42027,10731,9550,4,17238,5
42028,10731,8953,4,17238,5
42029,10731,8940,4,17238,5
42031,10734,9171,4,,3
42032,10734,9394,4,,3
42036,10734,9172,4,,3
42037,10734,9395,4,,3
42038,10734,8954,4,,3
42041,10734,9173,4,,3
42046,10730,9174,4,,3
42047,10730,9396,4,,3
42047,10730,9551,4,,3
42048,10730,8955,4,,3
42051,10730,9175,4,18278,3
42052,10730,9397,4,18278,3
42052,10730,9552,4,18278,3
42053,10730,8956,4,18278,3
42058,10729,8957,4,18561,3
42066,10727,9176,4,,4
42067,10727,9398,4,,4
42068,10727,8958,4,,4
42073,10727,8959,4,,4
42076,10727,9177,4,,4
42077,10727,9399,4,,4
42078,10727,8960,4,,4
42087,1251,6848,4,29200,6
42089,1251,7212,4,29200,6
42091,1251,6220,4,29200,6
42095,4815,7779,4,28929,5
42097,4815,6860,4,28929,5
42099,4815,7217,4,28929,5
42101,4815,6228,4,28929,5
42103,4815,5675,4,28929,5
42105,4816,7778,5,28939,4
42107,4816,6854,1,28939,4
42109,4816,7215,1,28939,4
42111,4816,6224,1,28939,4
42113,4816,5672,1,28939,4
42117,4833,6842,4,28955,3
42121,4833,6217,4,28955,3
42127,4833,6859,1,28591,3
42129,4833,7216,1,28591,3
42131,4833,6227,1,28591,3
42133,4833,5674,1,28591,3
42137,4818,6862,4,28706,4
42141,4818,6230,4,28706,4
42147,4819,6891,4,28580,4
42151,4819,6194,4,28580,4
42157,4834,6874,4,28811,4
42161,4834,6180,4,28811,4
42165,4820,7771,4,28359,5
42167,4820,6886,4,28359,5
42169,4820,7228,4,28359,5
42169,4820,7529,4,28359,5
42171,4820,6189,4,28359,5
42173,4820,5664,4,28359,5
42177,4822,6843,4,28919,4
42181,4822,6218,4,28919,4
42187,4835,6885,1,,3
42191,4835,6188,1,,3
42197,4835,6893,4,28918,3
42201,4835,6196,4,28918,3
42207,4823,6888,4,29209,4
42209,4823,7230,4,29209,4
42211,4823,6191,4,29209,4
42217,4836,6832,4,29406,4
42219,4836,7207,4,29406,4
42221,4836,6208,4,29406,4
42227,4836,6878,4,29589,4
42237,4837,6889,4,,4
42241,4837,6192,4,,4
42247,4837,6867,4,,4
42251,4837,6173,4,,4
42255,4824,7775,4,29483,5
42257,4824,6828,4,29483,5
42259,4824,7203,4,29483,5
42259,4824,7534,4,29483,5
42261,4824,6204,4,29483,5
42267,4838,6838,4,,4
42271,4838,6213,4,,4
42281,4838,6215,4,30000,4
42287,4838,6844,4,,4
42291,4838,6219,4,,4
42297,4838,6865,4,29820,4
42301,4838,6172,4,29820,4
42327,4838,6826,4,,4
42329,4838,7201,4,,4
42331,4838,6202,4,,4
42332,4838,6202,4,,4
42333,4838,5667,4,,4
42337,4839,6880,4,29318,4
42339,4839,7225,4,29318,4
42339,4839,7526,4,29318,4
42341,4839,6184,4,29318,4
42343,4839,5661,4,29318,4
42347,4839,6883,4,29624,4
42351,4839,6187,4,29624,4
42353,4839,5663,4,29624,4
42357,4839,6831,4,29779,4
42359,4839,7206,4,29779,4
42361,4839,6207,4,29779,4
42367,4825,6829,4,29683,5
42369,4825,7204,4,29683,5
42369,4825,7535,4,29683,5
42371,4825,6205,4,29683,5
42375,4826,7776,1,29055,6
42377,4826,6834,1,29055,6
42381,4826,6209,1,29055,6
42387,4827,6847,4,28784,4
42389,4827,7211,4,28784,4
42395,4828,7777,4,28388,5
42397,4828,6850,4,28388,5
42399,4828,7214,4,28388,5
42399,4828,7540,4,28388,5
42401,4828,6222,4,28388,5
42403,4828,5671,4,28388,5
42415,4832,7717,1,27718,5
42417,4832,6882,1,27718,5
42419,4832,7227,1,27718,5
42419,4832,7528,1,27718,5
42421,4832,6186,1,27718,5
42446,4464,9352,4,12178,5
42447,4464,9553,4,12178,5
42456,4470,9353,4,13828,5
42457,4470,9400,4,13828,5
42457,4470,9554,4,13828,5
42461,4567,9354,4,,3
42466,4567,9355,4,,3
42467,4567,9555,4,,3
42471,4567,9356,4,,3
42481,4567,9357,4,13952,3
42486,4568,9179,4,,3
42491,4568,9359,4,,3
42493,4568,8962,4,,3
42498,4568,9053,4,,3
42506,4568,9180,4,,3
42507,4568,9402,4,,3
42508,4568,9054,4,,3
42511,4568,9181,4,,3
42512,4568,9403,4,,3
42513,4568,9055,4,,3
42516,4568,9182,4,,3
42517,4568,9404,4,,3
42518,4568,9056,4,,3
42521,4568,9183,4,,3
42525,4480,9663,4,15816,4
42526,4480,9184,4,15816,4
42527,4480,9405,4,15816,4
42527,4480,9557,4,15816,4
42528,4480,9057,4,15816,4
42529,4480,8941,4,15816,4
42531,4568,9185,4,,3
42532,4568,9406,4,,3
42532,4568,9558,4,,3
42533,4568,9058,4,,3
42536,4568,9186,4,,3
42537,4568,9407,4,,3
42537,4568,9559,4,,3
42538,4568,9059,4,,3
42540,4481,9664,4,,4
42541,4481,9187,4,,4
42542,4481,9408,4,,4
42542,4481,9560,4,,4
42543,4481,9060,4,,4
42546,4569,9188,4,,4
42547,4569,9409,4,,4
42548,4569,9061,4,,4
42555,4482,9665,4,16008,5
42556,4482,9190,4,16008,5
42557,4482,9411,4,16008,5
42557,4482,9562,4,16008,5
42558,4482,9063,4,16008,5
42559,4482,8942,4,16008,5
42565,4569,9666,4,,4
42566,4569,9192,4,,4
42567,4569,9413,4,,4
42567,4569,9564,4,,4
42568,4569,9065,4,,4
42571,4569,9193,4,,4
42572,4569,9414,4,,4
42572,4569,9565,4,,4
42573,4569,9066,4,,4
42581,4569,9195,4,,4
42582,4569,9416,4,,4
42583,4569,9068,4,,4
42591,4569,9286,4,,4
42592,4569,9497,4,,4
42592,4569,9629,4,,4
42593,4569,9070,4,,4
42596,4570,9287,4,,4
42597,4570,9498,4,,4
42598,4570,9071,4,,4
42601,4570,9288,4,,4
42602,4570,9499,4,,4
42602,4570,9630,4,,4
42603,4570,9097,4,,4
42606,4571,9289,4,,4
42607,4571,9500,4,,4
42607,4571,9631,4,,4
42608,4571,9098,4,,4
42611,4572,9290,4,,4
42621,4576,9292,4,,4
42622,4576,9502,4,,4
42622,4576,9633,4,,4
42623,4576,9100,4,,4
42632,4576,9504,4,,4
42636,4576,9294,4,,4
42637,4576,9505,4,,4
42638,4576,9102,4,,4
42643,4576,9103,4,,4
42646,4576,9295,4,,4
42647,4576,9506,4,,4
42647,4576,9635,4,,4
42648,4576,9104,4,,4
42651,4577,9296,4,,3
42652,4577,9507,4,,3
42653,4577,9105,4,,3
42656,4577,9297,4,,3
42657,4577,9508,4,,3
42658,4577,9106,4,,3
42661,4577,9298,4,,3
42662,4577,9509,4,,3
42663,4577,9107,4,,3
42671,10717,9300,4,,4
42672,10717,9511,4,,4
42673,10717,9109,4,,4
42686,10719,9303,4,16820,4
42687,10719,9514,4,16820,4
42687,10719,9638,4,16820,4
42688,10719,9112,4,16820,4
42696,7261,,6,,3
42697,7261,,6,,3
42698,7261,,6,,3
42700,7260,4536,4,20395,4
42701,7260,4218,4,20395,4
42702,7260,4591,4,20395,4
42702,7260,4968,4,20395,4
42703,7260,3825,4,20395,4
42705,7260,5349,4,,4
42706,7260,4219,4,,4
42707,7260,4592,4,,4
42707,7260,4969,4,,4
42708,7260,3826,4,,4
42710,7258,4549,1,20089,6
42711,7258,4220,1,20089,6
42712,7258,4593,1,20089,6
42712,7258,4970,1,20089,6
42713,7258,3827,1,20089,6
42716,7261,4221,4,,3
42717,7261,4594,4,,3
42717,7261,4971,4,,3
42718,7261,3828,4,,3
42721,11833,4222,4,,4
42722,11833,4595,4,,4
42722,11833,4972,4,,4
42723,11833,3829,4,,4
42728,11833,3830,4,19367,4
42733,11833,3831,4,,4
42737,11833,4596,4,19809,4
42737,11833,4973,4,19809,4
42738,11833,3832,4,19809,4
42740,11830,4562,4,19816,4
42741,11830,4223,4,19816,4
42742,11830,4597,4,19816,4
42742,11830,4974,4,19816,4
42743,11830,3833,4,19816,4
42745,11832,4553,4,19627,4
42746,11832,4224,4,19627,4
42747,11832,4598,4,19627,4
42747,11832,4975,4,19627,4
42748,11832,3834,4,19627,4
42750,11832,5350,4,19657,4
42751,11832,4225,4,19657,4
42752,11832,4599,4,19657,4
42752,11832,4976,4,19657,4
42753,11832,3835,4,19657,4
42756,11833,4226,4,19271,4
42757,11833,4600,4,19271,4
42757,11833,4977,4,19271,4
42758,11833,3836,4,19271,4
42760,11834,5261,4,19087,4
42761,11834,4195,4,19087,4
42762,11834,4773,4,19087,4
42762,11834,5147,4,19087,4
42763,11834,3966,4,19087,4
42766,11836,4227,4,19459,4
42767,11836,4601,4,19459,4
42767,11836,4978,4,19459,4
42768,11836,3837,4,19459,4
42771,11835,4228,4,19316,4
42772,11835,4602,4,19316,4
42772,11835,4979,4,19316,4
42773,11835,3838,4,19316,4
42775,11835,5262,5,19005,4
42776,11835,4196,4,19005,4
42777,11835,4774,4,19005,4
42777,11835,5148,4,19005,4
42778,11835,3839,4,19005,4
42779,11835,4084,4,19005,4
42780,11834,5263,5,18960,4
42781,11834,4197,4,18960,4
42782,11834,4775,4,18960,4
42782,11834,5149,4,18960,4
42783,11834,3967,4,18960,4
42785,9649,4505,4,17488,5
42786,9649,4430,4,17488,5
42787,9649,4776,4,17488,5
42787,9649,5150,4,17488,5
42788,9649,3982,4,17488,5
42789,9649,4066,4,17488,5
42790,9650,5351,4,18590,5
42791,9650,4431,4,18590,5
42792,9650,4777,4,18590,5
42792,9650,5151,4,18590,5
42793,9650,3840,4,18590,5
42794,9650,4085,4,18590,5
42796,10727,9196,4,,4
42797,10727,9417,4,,4
42798,10727,8963,4,,4
42801,10697,9197,4,,3
42802,10697,9418,4,,3
42802,10697,9566,4,,3
42803,10697,8964,4,,3
42805,10697,9667,4,16855,3
42806,10697,9198,4,16855,3
42807,10697,9419,4,16855,3
42807,10697,9567,4,16855,3
42808,10697,8965,4,16855,3
42809,10697,,5,16855,3
42811,10685,9199,4,,4
42812,10685,9420,4,,4
42812,10685,9568,4,,4
42813,10685,8966,4,,4
42816,10698,9200,4,,4
42817,10698,9421,4,,4
42817,10698,9569,4,,4
42818,10698,8967,4,,4
42821,10698,9201,4,,4
42822,10698,9422,4,,4
42822,10698,9570,4,,4
42823,10698,8968,4,,4
42825,10686,9668,4,,1
42826,10686,9202,4,,1
42827,10686,9423,4,,1
42827,10686,9571,4,,1
42828,10686,8969,4,,1
42831,10699,9203,4,,3
42832,10699,9424,4,,3
42832,10699,9572,4,,3
42833,10699,8970,4,,3
42836,10699,9204,4,,3
42837,10699,9425,4,,3
42838,10699,8971,4,,3
42841,10699,9205,4,,3
42842,10699,9426,4,,3
42842,10699,9573,4,,3
42843,10699,8972,4,,3
42845,10699,9669,4,,3
42846,10699,9206,4,,3
42847,10699,9427,4,,3
42847,10699,9574,4,,3
42848,10699,8973,4,,3
42851,10699,9207,4,,3
42852,10699,9428,4,,3
42852,10699,9575,4,,3
42853,10699,8974,4,,3
42861,10700,9209,4,,4
42862,10700,9430,4,,4
42862,10700,9576,4,,4
42863,10700,8976,4,,4
42866,10700,9210,4,,4
42867,10700,9431,4,,4
42867,10700,9577,4,,4
42868,10700,8977,4,,4
42870,10700,9670,4,,4
42871,10700,9211,4,,4
42872,10700,9432,4,,4
42872,10700,9578,4,,4
42873,10700,8978,4,,4
42876,10700,9212,4,,4
42877,10700,9433,4,,4
42877,10700,9579,4,,4
42878,10700,8979,4,,4
42883,10700,,6,,4
42895,10700,9671,4,,4
42896,10700,9216,4,,4
42897,10700,9437,4,,4
42897,10700,9581,4,,4
42898,10700,8983,4,,4
42905,10700,9672,4,,4
42906,10700,9218,4,,4
42907,10700,9439,4,,4
42907,10700,9582,4,,4
42908,10700,8985,4,,4
42910,10701,9673,4,,4
42911,10701,9219,4,,4
42912,10701,9440,4,,4
42912,10701,9583,4,,4
42913,10701,8986,4,,4
42915,10701,9674,4,,4
42916,10701,9220,4,,4
42917,10701,9441,4,,4
42917,10701,9584,4,,4
42918,10701,8987,4,,4
42921,10702,9221,4,,4
42922,10702,9442,4,,4
42922,10702,9585,4,,4
42923,10702,8988,4,,4
42926,10702,9222,4,,4
42943,10702,8991,4,,4
42961,10703,9228,4,,4
42962,10703,9448,4,,4
42962,10703,9590,4,,4
42963,10703,8995,4,,4
42966,10703,9229,4,,4
42968,10703,8996,4,,4
42986,10703,9233,4,,4
42987,10703,9451,4,,4
42988,10703,9000,4,,4
43003,10703,9003,4,,4
43006,10703,9236,4,,4
43007,10703,9452,4,,4
43008,10703,9004,4,,4
43011,10703,9237,4,,4
43012,10703,9453,4,,4
43013,10703,9005,4,,4
43016,10703,9238,4,,4
43017,10703,9454,4,,4
43018,10703,9006,4,,4
43036,10703,9242,4,,4
43038,10703,9010,4,,4
43041,10703,9243,4,,4
43042,10722,9388,4,,4
43042,10703,9458,4,,4
43043,10703,9011,4,,4
43046,10703,9244,4,,4
43047,10703,9459,4,,4
43048,10703,9012,4,,4
43051,10720,9305,4,,4
43052,10720,9516,4,,4
43053,10720,9114,4,,4
43058,10703,9013,4,,4
43061,10703,9245,4,,4
43062,10703,9460,4,,4
43063,10703,9014,4,,4
43066,10703,9246,4,,4
43067,10703,9461,4,,4
43068,10703,9015,4,,4
43071,10703,9247,4,,4
43072,10703,9462,4,,4
43072,10703,9593,4,,4
43073,10703,9016,4,,4
43077,10703,9463,4,,4
43078,10703,9017,4,,4
43081,10703,9248,4,,4
43082,10703,9464,4,,4
43083,10703,9018,4,,4
43086,10703,9249,4,,4
43087,10703,9465,4,,4
43087,10703,9594,4,,4
43088,10703,9019,4,,4
43091,10703,9306,4,,4
43093,10703,9115,4,,4
43096,10704,9307,4,,3
43097,10704,9517,4,,3
43098,10704,9116,4,,3
43108,10704,9118,4,,3
43111,10704,9308,4,,3
43112,10704,9518,4,,3
43113,10704,9119,4,,3
43116,10704,9309,4,,3
43117,10704,9519,4,,3
43118,10704,9120,4,,3
43121,10705,9310,4,,4
43123,10705,9121,4,,4
43126,10705,9311,4,,4
43127,10705,9520,4,,4
43128,10705,9122,4,,4
43135,10711,9655,4,,4
43136,10711,9313,4,,4
43137,10711,9522,4,,4
43137,10711,9640,4,,4
43138,10711,9124,4,,4
43151,10711,9316,4,,4
43152,10711,9525,4,,4
43152,10711,9643,4,,4
43153,10711,9127,4,,4
43156,10690,9317,4,,4
43157,10690,9526,4,,4
43157,10690,9644,4,,4
43158,10690,9128,4,,4
43163,10712,9129,4,,3
43166,10691,9318,4,,4
43167,10691,9527,4,,4
43167,10691,9645,4,,4
43168,10691,9130,4,,4
43171,10713,9319,4,,4
43172,10713,9528,4,,4
43173,10713,9131,4,,4
43176,10713,9320,4,,4
43177,10713,9529,4,,4
43177,10713,9646,4,,4
43178,10713,9132,4,,4
43181,10714,9321,4,,4
43182,10714,9530,4,,4
43182,10714,9647,4,,4
43183,10714,9133,4,,4
43186,10715,9322,4,,4
43187,10715,9531,4,,4
43187,10715,9648,4,,4
43188,10715,9134,4,,4
43201,10716,9324,4,,4
43202,10716,9534,4,,4
43203,10716,9137,4,,4
43212,10717,9536,4,,4
43213,10717,9139,4,,4
43216,10717,9326,4,,4
43217,10717,9537,4,,4
43217,10717,9649,4,,4
43218,10717,9140,4,,4
43240,12186,4555,4,22297,4
43241,12186,4229,4,22297,4
43242,12186,4603,4,22297,4
43242,12186,4980,4,22297,4
43243,12186,3732,4,22297,4
43246,12187,4230,4,22489,4
43247,12187,4604,4,22489,4
43247,12187,4981,4,22489,4
43248,12187,3733,4,22489,4
43250,12192,5352,4,,3
43251,12192,4231,4,,3
43253,12192,3841,4,,3
43255,12191,4580,4,,4
43256,12191,4232,4,,4
43257,12191,4605,4,,4
43258,12191,3842,4,,4
43260,11827,4581,4,21468,4
43261,11827,4233,4,21468,4
43262,11827,4606,4,21468,4
43262,11827,4982,4,21468,4
43263,11827,3734,4,21468,4
43266,11826,4234,4,21676,4
43267,11826,4983,4,21676,4
43268,11826,3735,4,21676,4
43270,9651,5353,2,,4
43271,9651,4235,2,,4
43272,9651,4607,2,,4
43272,9651,4984,2,,4
43273,9651,3843,2,,4
43274,9651,4067,2,,4
43276,10727,9250,4,,4
43277,10727,9466,4,,4
43277,10727,9595,4,,4
43278,10727,9020,4,,4
43281,10727,9251,4,,4
43282,10727,9467,4,,4
43282,10727,9596,4,,4
43283,10727,9021,4,,4
43286,10726,9252,4,18799,4
43287,10726,9468,4,18799,4
43287,10726,9597,4,18799,4
43288,10726,9022,4,18799,4
43291,10728,9253,4,18707,3
43292,10728,9469,4,18707,3
43292,10728,9598,4,18707,3
43293,10728,9023,4,18707,3
43298,10728,9024,4,,3
43303,10728,9025,4,,3
43306,10728,9254,4,,3
43307,10728,9470,4,,3
43307,10728,9599,4,,3
